window_size;number_of_epochs;learning_rate
11;126;0.0501;0,849544833875371
11;126;0.0601;0,84668792224997
11;126;0.0651;0,841489118212622
11;126;0.0701;0,840540196337594
11;126;0.0751;0,825134721314142
11;126;0.0801;0,829433215421906
11;126;0.0851;0,849583796422145
11;126;0.0901;0,851748446689664
11;126;0.0951;0,849919258496582
11;126;0.1051;0,851715212738403
11;126;0.1101;0,851614559524274
11;126;0.1151;0,849100351670673
11;131;0.0001;0,859675410636519
11;131;0.0051;0,869325542467442
11;131;0.0101;0,870153353151082
11;131;0.0151;0,848761352182997
11;131;0.0201;0,84604373928034
11;131;0.0301;0,851811407975954
11;131;0.0351;0,850355949346028
11;131;0.0401;0,851789651261815
11;131;0.0451;0,850672243201147
11;131;0.0501;0,851119692149869
11;131;0.0551;0,827008987431642
11;131;0.0601;0,851278812348566
11;131;0.0651;0,849072409058309
11;131;0.0751;0,851236699350732
11;131;0.0801;0,848434185389959
11;131;0.0851;0,848687974904162
11;131;0.0901;0,8507938627958
11;131;0.0951;0,850549395037168
11;131;0.1001;0,851298347217065
11;131;0.1051;0,713075498810851
11;131;0.1101;0,846099990874949
11;136;0.0001;0,862540904604845
11;136;0.0051;0,866094395551962
11;136;0.0101;0,85157523499399
11;136;0.0151;0,85106423740416
11;136;0.0201;0,875155810267442
11;136;0.0251;0,851920936933213
11;136;0.0301;0,851366528319455
11;136;0.0351;0,851788340738431
11;136;0.0451;0,848678933904691
11;136;0.0501;0,848139263002073
11;136;0.0551;0,840513969315782
11;136;0.0601;0,851245220918684
11;136;0.0651;0,833338129661544
11;136;0.0701;0,847710252482073
11;136;0.0751;0,837123342715712
11;136;0.0801;0,851568239292303
11;136;0.0901;0,847144248132906
11;136;0.0951;0,850087102190101
11;136;0.1001;0,78799653318839
11;136;0.1051;0,850963267125442
11;136;0.1101;0,836470561822086
11;136;0.1151;0,713075129244823
11;141;0.0001;0,862641180165203
11;141;0.0051;0,850027612905895
11;141;0.0151;0,867788889346829
11;141;0.0201;0,873954072320739
11;141;0.0251;0,87811085128052
11;141;0.0301;0,842496139861091
11;141;0.0351;0,845919166018481
11;141;0.0401;0,850174811836795
11;141;0.0451;0,851507165861096
11;141;0.0501;0,845220874137562
11;141;0.0601;0,845745740931843
11;141;0.0651;0,85180088927656
11;141;0.0701;0,836697034501349
11;141;0.0751;0,84624508371556
11;141;0.0801;0,840461017894851
11;141;0.0851;0,847798370786634
11;141;0.0901;0,841098362749437
11;141;0.0951;0,713075522917112
11;141;0.1051;0,851792613838786
11;141;0.1101;0,713076018067665
11;141;0.1151;0,847458845717148
11;146;0.0001;0,857038237088697
11;146;0.0051;0,849942118797994
11;146;0.0101;0,87340047158509
11;146;0.0151;0,856749533622997
11;146;0.0201;0,849269688484863
11;146;0.0301;0,849682773985131
11;146;0.0351;0,81317716807441
11;146;0.0401;0,85064948462702
11;146;0.0451;0,848796964658043
11;146;0.0501;0,851612221329924
11;146;0.0551;0,851431116496515
11;146;0.0601;0,849793250954266
11;146;0.0651;0,850343732412454
11;146;0.0751;0,848091674465521
11;146;0.0801;0,8517455622073
11;146;0.0851;0,844654313987773
11;146;0.0901;0,85030612442353
11;146;0.0951;0,851289322529972
11;146;0.1001;0,851729895514724
11;146;0.1051;0,814941456406481
11;146;0.1101;0,849646348663855
14;1;0.0001;0,573992631766332
14;1;0.0051;0,849079624541211
14;1;0.0101;0,852240148539527
14;1;0.0151;0,851005785235436
14;1;0.0201;0,753996696521421
14;1;0.0251;0,754127686752603
14;1;0.0301;0,749715842599584
14;1;0.0351;0,850287589352122
14;1;0.0451;0,831531748302858
14;1;0.0501;0,845333245636121
14;1;0.0551;0,712527115125046
14;1;0.0601;0,83044562132054
14;1;0.0651;0,807231235058966
14;1;0.0701;0,738120286006599
14;1;0.0751;0,730313580906116
14;1;0.0801;0,841895492637391
14;1;0.0901;0,712017917670454
14;1;0.0951;0,85031065501584
14;1;0.1001;0,818289600260003
14;1;0.1051;0,844684602243042
14;1;0.1101;0,850378360018424
14;1;0.1151;0,71193587180265
14;6;0.0001;0,837593860673154
14;6;0.0051;0,850694832293334
14;6;0.0151;0,851276872810639
14;6;0.0201;0,852929698003335
14;6;0.0251;0,856314396511428
14;6;0.0301;0,834628531375293
14;6;0.0351;0,844180419298855
14;6;0.0401;0,842503082170258
14;6;0.0451;0,847019521884415
14;6;0.0501;0,843231770161022
14;6;0.0601;0,848324321737415
14;6;0.0651;0,838592839566798
14;6;0.0701;0,846509003550759
14;6;0.0751;0,850749170582288
14;6;0.0801;0,836402154252999
14;6;0.0851;0,832341633894202
14;6;0.0901;0,840655002841041
14;6;0.0951;0,850317001217451
14;6;0.1051;0,71158477921321
14;6;0.1101;0,711567683892598
14;6;0.1151;0,842670376484497
14;11;0.0001;0,84358810467297
14;11;0.0051;0,851006403882418
14;11;0.0101;0,853926439974083
14;11;0.0151;0,857561734603086
14;11;0.0201;0,87158539063623
14;11;0.0301;0,826845402166984
14;11;0.0351;0,849458507361294
14;11;0.0401;0,842073581821998
14;11;0.0451;0,848324398686868
14;11;0.0501;0,830206730271195
14;11;0.0551;0,848630074350482
14;11;0.0601;0,85055592665994
14;11;0.0651;0,848557672423074
14;11;0.0751;0,840669727194291
14;11;0.0801;0,851159869136012
14;11;0.0851;0,850688122177502
14;11;0.0901;0,851319356205818
14;11;0.0951;0,824103202173182
14;11;0.1001;0,725520291477771
14;11;0.1051;0,777686868427501
14;11;0.1101;0,711528423426798
14;16;0.0001;0,848270019160005
14;16;0.0051;0,854457253410214
14;16;0.0101;0,849729841318492
14;16;0.0151;0,850937785296292
14;16;0.0201;0,8646323519274
14;16;0.0251;0,889445050224728
14;16;0.0301;0,850887802920677
14;16;0.0351;0,851058306795389
14;16;0.0451;0,851248168537645
14;16;0.0501;0,845276319476125
14;16;0.0551;0,848061554135998
14;16;0.0601;0,851293516669501
14;16;0.0651;0,837825978513212
14;16;0.0701;0,849718601014047
14;16;0.0751;0,816160040319966
14;16;0.0801;0,848197940981706
14;16;0.0901;0,711540853844557
14;16;0.0951;0,851282064496626
14;16;0.1001;0,846734691974596
14;16;0.1051;0,850687288424438
14;16;0.1101;0,849554503327629
14;16;0.1151;0,832388322321729
14;21;0.0001;0,845662279601361
14;21;0.0051;0,849924119175214
14;21;0.0151;0,864934300804454
14;21;0.0201;0,878287897874304
14;21;0.0251;0,851171867785772
14;21;0.0301;0,848253106301295
14;21;0.0351;0,846208201594462
14;21;0.0401;0,834679525397255
14;21;0.0451;0,849265003010879
14;21;0.0501;0,850955326192132
14;21;0.0601;0,82912406287249
14;21;0.0651;0,823548996037426
14;21;0.0701;0,848900319108791
14;21;0.0751;0,830164988167575
14;21;0.0801;0,84999409272243
14;21;0.0851;0,846502272828279
14;21;0.0901;0,846941992228532
14;21;0.0951;0,83297797420771
14;21;0.1051;0,849918789336626
14;21;0.1101;0,792931808900355
14;21;0.1151;0,851289748116898
14;26;0.0001;0,849819568078053
14;26;0.0051;0,87178722490075
14;26;0.0101;0,867422890589956
14;26;0.0151;0,892134626835381
14;26;0.0201;0,880800035989079
14;26;0.0301;0,84980355411302
14;26;0.0351;0,851318988751322
14;26;0.0401;0,851315056758022
14;26;0.0451;0,845605908298967
14;26;0.0501;0,835542380162156
14;26;0.0551;0,846753707291358
14;26;0.0601;0,844252748482175
14;26;0.0651;0,851255451973882
14;26;0.0751;0,844959148199309
14;26;0.0801;0,849494123918953
14;26;0.0851;0,845757486015563
14;26;0.0901;0,84893936345386
14;26;0.0951;0,850966439364712
14;26;0.1001;0,844343453347634
14;26;0.1051;0,83089443458835
14;26;0.1101;0,846935826211004
14;31;0.0001;0,854733932584222
14;31;0.0051;0,858937100706374
14;31;0.0101;0,863399343055004
14;31;0.0151;0,873682470544896
14;31;0.0201;0,850301310900135
14;31;0.0251;0,851292414156384
14;31;0.0301;0,848261305103351
14;31;0.0351;0,849144950889679
14;31;0.0451;0,842035222962229
14;31;0.0501;0,849334465438965
14;31;0.0551;0,843582356887126
14;31;0.0601;0,845188039993216
14;31;0.0651;0,71154792856587
14;31;0.0701;0,846751071730576
14;31;0.0751;0,851238844782109
14;31;0.0801;0,838837745780376
14;31;0.0901;0,79766501344279
14;31;0.0951;0,845821485970757
14;31;0.1001;0,711537493699281
14;31;0.1051;0,711529127975297
14;31;0.1101;0,851318490244097
14;31;0.1151;0,711527844931078
14;36;0.0001;0,856840603236661
14;36;0.0051;0,868452325489588
14;36;0.0151;0,883893320066516
14;36;0.0201;0,850613158724731
14;36;0.0251;0,850524663550755
14;36;0.0301;0,851312848704143
14;36;0.0351;0,848317295508194
14;36;0.0401;0,851074566315602
14;36;0.0451;0,847452137233918
14;36;0.0501;0,845194967838235
14;36;0.0601;0,820299189666972
14;36;0.0651;0,84562602167484
14;36;0.0701;0,849086031697412
14;36;0.0751;0,833034690815784
14;36;0.0801;0,849059447351126
14;36;0.0851;0,839761951660715
14;36;0.0901;0,828111641708471
14;36;0.0951;0,851212829372315
14;36;0.1051;0,834665317568521
14;36;0.1101;0,842255843269505
14;36;0.1151;0,851287283341218
14;41;0.0001;0,856025836718617
14;41;0.0051;0,851336110199563
14;41;0.0101;0,872427914450291
14;41;0.0151;0,850664235230309
14;41;0.0201;0,873870793257135
14;41;0.0301;0,847406526554582
14;41;0.0351;0,850867338952582
14;41;0.0401;0,84441791580746
14;41;0.0451;0,850274197632104
14;41;0.0501;0,826424415196147
14;41;0.0551;0,840688246053704
14;41;0.0601;0,806296176326828
14;41;0.0651;0,828643082509348
14;41;0.0751;0,850918786099154
14;41;0.0801;0,844190376672805
14;41;0.0851;0,848010306133118
14;41;0.0901;0,850299035050615
14;41;0.0951;0,711525572294045
14;41;0.1001;0,851239977870588
14;41;0.1051;0,850374805390073
14;41;0.1101;0,851265678222609
14;46;0.0001;0,855403152477684
14;46;0.0051;0,881038619639092
14;46;0.0101;0,873006458034087
14;46;0.0151;0,869442362761705
14;46;0.0201;0,888217522247109
14;46;0.0251;0,836784790870125
14;46;0.0301;0,851031350592536
14;46;0.0351;0,851318285161517
14;46;0.0451;0,843168716806783
14;46;0.0501;0,850067975772329
14;46;0.0551;0,849976499072237
14;46;0.0601;0,849961931764223
14;46;0.0651;0,765819124409699
14;46;0.0701;0,851214797416538
14;46;0.0751;0,843573461791048
14;46;0.0801;0,851041259106111
14;46;0.0901;0,827224828983002
14;46;0.0951;0,850619565564349
14;46;0.1001;0,841477189718822
14;46;0.1051;0,800287573518669
14;46;0.1101;0,711527467425873
14;46;0.1151;0,711526188296651
14;51;0.0001;0,856948904501323
14;51;0.0051;0,887929206446698
14;51;0.0151;0,872250918561796
14;51;0.0201;0,851093914045447
14;51;0.0251;0,881144663507211
14;51;0.0301;0,848589620867348
14;51;0.0351;0,850127307846579
14;51;0.0401;0,850953789921081
14;51;0.0451;0,846300743399774
14;51;0.0501;0,846229138894334
14;51;0.0601;0,850973321586585
14;51;0.0651;0,849898260009521
14;51;0.0701;0,851189558445551
14;51;0.0751;0,846633575775704
14;51;0.0801;0,833289900707602
14;51;0.0851;0,839546254053169
14;51;0.0901;0,850127889203663
14;51;0.0951;0,849474920035382
14;51;0.1051;0,711526413875513
14;51;0.1101;0,844845045882468
14;51;0.1151;0,711649009958789
14;56;0.0001;0,85659900918806
14;56;0.0051;0,889222082381448
14;56;0.0101;0,89869968410099
14;56;0.0151;0,878186452352434
14;56;0.0201;0,883831114748258
14;56;0.0301;0,843308177423918
14;56;0.0351;0,851313696793386
14;56;0.0401;0,842305397657172
14;56;0.0451;0,848314807160981
14;56;0.0501;0,82670440026372
14;56;0.0551;0,808392064170599
14;56;0.0601;0,849161572858459
14;56;0.0651;0,851207181527051
14;56;0.0751;0,831309715395597
14;56;0.0801;0,842269609568496
14;56;0.0851;0,851073337415302
14;56;0.0901;0,850896221173176
14;56;0.0951;0,849817940378617
14;56;0.1001;0,847927113393098
14;56;0.1051;0,849563972808353
14;56;0.1101;0,850610139507298
14;61;0.0001;0,856669263308987
14;61;0.0051;0,850306614529584
14;61;0.0101;0,883215945906416
14;61;0.0151;0,837704812196352
14;61;0.0201;0,850259141995029
14;61;0.0251;0,848994562105665
14;61;0.0301;0,848139673008686
14;61;0.0351;0,850366689146994
14;61;0.0451;0,845932618248338
14;61;0.0501;0,851210133923548
14;61;0.0551;0,847369679736661
14;61;0.0601;0,848176126387975
14;61;0.0651;0,850864878229326
14;61;0.0701;0,849687981380926
14;61;0.0751;0,845585877499594
14;61;0.0801;0,827807460874369
14;61;0.0901;0,84870677241645
14;61;0.0951;0,847275787641191
14;61;0.1001;0,818620817765339
14;61;0.1051;0,848073252807089
14;61;0.1101;0,847642385875344
14;61;0.1151;0,839890179653817
14;66;0.0001;0,856226631866577
14;66;0.0051;0,864434190065766
14;66;0.0151;0,850453870500479
14;66;0.0201;0,893777686561786
14;66;0.0251;0,851154812784271
14;66;0.0301;0,845888442465434
14;66;0.0351;0,848759416137683
14;66;0.0401;0,85130992633768
14;66;0.0451;0,848432441861668
14;66;0.0501;0,846214704316728
14;66;0.0601;0,840685451503268
14;66;0.0651;0,840721490450285
14;66;0.0701;0,85052209847184
14;66;0.0751;0,850823499743415
14;66;0.0801;0,851319048633264
14;66;0.0851;0,851279040061512
14;66;0.0901;0,839428812926115
14;66;0.0951;0,711525575964552
14;66;0.1051;0,838253760240084
14;66;0.1101;0,711527079280052
14;66;0.1151;0,850970666751716
14;71;0.0001;0,857437255976085
14;71;0.0051;0,873354283515517
14;71;0.0101;0,878368299463141
14;71;0.0151;0,846531952801396
14;71;0.0201;0,822405098308212
14;71;0.0301;0,843355732380674
14;71;0.0351;0,851054849848336
14;71;0.0401;0,849383466005739
14;71;0.0451;0,833625807398455
14;71;0.0501;0,851261397225057
14;71;0.0551;0,851312575340093
14;71;0.0601;0,847996357302377
14;71;0.0651;0,839170250722128
14;71;0.0751;0,844239128277368
14;71;0.0801;0,848513597429278
14;71;0.0851;0,827569818827495
14;71;0.0901;0,849810104310542
14;71;0.0951;0,850913913018791
14;71;0.1001;0,755618783394334
14;71;0.1051;0,851233103534473
14;71;0.1101;0,842481172508477
14;76;0.0001;0,857606389855033
14;76;0.0051;0,885383359589589
14;76;0.0101;0,886473852391717
14;76;0.0151;0,834105014880773
14;76;0.0201;0,851257170271353
14;76;0.0251;0,849503953453622
14;76;0.0301;0,840944618894848
14;76;0.0351;0,851104225249077
14;76;0.0451;0,851294013455608
14;76;0.0501;0,850337784186975
14;76;0.0551;0,849640632072437
14;76;0.0601;0,841607935766379
14;76;0.0651;0,815930084962597
14;76;0.0701;0,850371848503904
14;76;0.0751;0,825413563324489
14;76;0.0801;0,851166613748315
14;76;0.0901;0,840603065641973
14;76;0.0951;0,842224930393048
14;76;0.1001;0,848852012165328
14;76;0.1051;0,851312818671932
14;76;0.1101;0,759642053615112
14;76;0.1151;0,810961780166246
14;81;0.0001;0,857572184979026
14;81;0.0051;0,885871966443602
14;81;0.0151;0,851274128601095
14;81;0.0201;0,854614857143497
14;81;0.0251;0,811933552002342
14;81;0.0301;0,865471287149949
14;81;0.0351;0,850800070123637
14;81;0.0401;0,839866090829173
14;81;0.0451;0,823354842542339
14;81;0.0501;0,848136004606519
14;81;0.0601;0,850516826253312
14;81;0.0651;0,830427015731809
14;81;0.0701;0,839532350411003
14;81;0.0751;0,848562233607621
14;81;0.0801;0,850190881481232
14;81;0.0851;0,850785908595089
14;81;0.0901;0,849789474379135
14;81;0.0951;0,848646753986763
14;81;0.1051;0,711525615859413
14;81;0.1101;0,851286046629913
14;81;0.1151;0,843614545513067
14;86;0.0001;0,856782195810814
14;86;0.0051;0,897065188063836
14;86;0.0101;0,870407656252368
14;86;0.0151;0,862166913850022
14;86;0.0201;0,858931170157748
14;86;0.0301;0,851175277086585
14;86;0.0351;0,83560784478705
14;86;0.0401;0,837335554344321
14;86;0.0451;0,849225589276698
14;86;0.0501;0,846436117934536
14;86;0.0551;0,825095338364191
14;86;0.0601;0,844969556577069
14;86;0.0651;0,850351721539516
14;86;0.0751;0,851114453659106
14;86;0.0801;0,845993286043
14;86;0.0851;0,848899450006709
14;86;0.0901;0,847408421159133
14;86;0.0951;0,711526284316469
14;86;0.1001;0,839714820850768
14;86;0.1051;0,849797606115887
14;86;0.1101;0,839964852356204
14;91;0.0001;0,858413368558507
14;91;0.0051;0,889071306420533
14;91;0.0101;0,882194878028222
14;91;0.0151;0,885053535776516
14;91;0.0201;0,880578651910431
14;91;0.0251;0,846054055273198
14;91;0.0301;0,837441040516343
14;91;0.0351;0,850867136844394
14;91;0.0451;0,850874059227556
14;91;0.0501;0,851027327929943
14;91;0.0551;0,837902517070621
14;91;0.0601;0,850700941904235
14;91;0.0651;0,850138221564537
14;91;0.0701;0,851178220464148
14;91;0.0751;0,849751039273255
14;91;0.0801;0,841991063686527
14;91;0.0901;0,842774134032697
14;91;0.0951;0,849095297851314
14;91;0.1001;0,802931060005254
14;91;0.1051;0,849224365232529
14;91;0.1101;0,849754592171962
14;91;0.1151;0,711525666104534
14;96;0.0001;0,856787872387168
14;96;0.0051;0,874810811602534
14;96;0.0151;0,846233754977925
14;96;0.0201;0,851036598145098
14;96;0.0251;0,88084830836103
14;96;0.0301;0,850169735719563
14;96;0.0351;0,83598286137247
14;96;0.0401;0,851281329231841
14;96;0.0451;0,850075089830222
14;96;0.0501;0,850830026543762
14;96;0.0601;0,848825222173617
14;96;0.0651;0,848867847354179
14;96;0.0701;0,850911699693962
14;96;0.0751;0,837049778002564
14;96;0.0801;0,850209818567584
14;96;0.0851;0,844859262587099
14;96;0.0901;0,806692753818158
14;96;0.0951;0,711525572711854
14;96;0.1051;0,847082132450859
14;96;0.1101;0,839987520186075
14;96;0.1151;0,832385746562244
14;101;0.0001;0,856647935946125
14;101;0.0051;0,877252118984552
14;101;0.0101;0,880880169698832
14;101;0.0151;0,850833602984785
14;101;0.0201;0,886260929277172
14;101;0.0301;0,848562734271347
14;101;0.0351;0,850296299093261
14;101;0.0401;0,847767566948677
14;101;0.0451;0,848209699878816
14;101;0.0501;0,850792255757622
14;101;0.0551;0,851229392838184
14;101;0.0601;0,847822562252205
14;101;0.0651;0,850954319011083
14;101;0.0751;0,843137260982557
14;101;0.0801;0,850447921203091
14;101;0.0851;0,850198087588001
14;101;0.0901;0,839364043831726
14;101;0.0951;0,841417735154796
14;101;0.1001;0,711525572285182
14;101;0.1051;0,848562492083345
14;101;0.1101;0,711525707844665
14;106;0.0001;0,85726922407696
14;106;0.0051;0,893471770427777
14;106;0.0101;0,87843378082619
14;106;0.0151;0,870122069012232
14;106;0.0201;0,887615458980297
14;106;0.0251;0,848202922019412
14;106;0.0301;0,843661334035347
14;106;0.0351;0,843497800187601
14;106;0.0451;0,847505098572234
14;106;0.0501;0,829229319676754
14;106;0.0551;0,848949853365131
14;106;0.0601;0,84677699234145
14;106;0.0651;0,840142651795933
14;106;0.0701;0,831922686815374
14;106;0.0751;0,850626011802849
14;106;0.0801;0,851236595788864
14;106;0.0901;0,844769173418107
14;106;0.0951;0,814727190566748
14;106;0.1001;0,842626315832628
14;106;0.1051;0,8124315464613
14;106;0.1101;0,747273488376721
14;106;0.1151;0,841508609999301
14;111;0.0001;0,855799613243324
14;111;0.0051;0,890104487625187
14;111;0.0151;0,851165809198934
14;111;0.0201;0,849003947893582
14;111;0.0251;0,850913250325101
14;111;0.0301;0,851091690839018
14;111;0.0351;0,842788793663556
14;111;0.0401;0,848010570785311
14;111;0.0451;0,846833225383055
14;111;0.0501;0,850303100635269
14;111;0.0601;0,83724234434944
14;111;0.0651;0,850987704990978
14;111;0.0701;0,843094912917362
14;111;0.0751;0,851229891800845
14;111;0.0801;0,851228661108018
14;111;0.0851;0,85113471739023
14;111;0.0901;0,813316787601741
14;111;0.0951;0,848100583433349
14;111;0.1051;0,851169716025
14;111;0.1101;0,803652088464787
14;111;0.1151;0,84752220236711
14;116;0.0001;0,85588439679677
14;116;0.0051;0,882686697876293
14;116;0.0101;0,870107008577824
14;116;0.0151;0,850435756054657
14;116;0.0201;0,893682299358885
14;116;0.0301;0,851001266544167
14;116;0.0351;0,850261359423771
14;116;0.0401;0,840434528325758
14;116;0.0451;0,84857338532304
14;116;0.0501;0,851299131662445
14;116;0.0551;0,798624240215288
14;116;0.0601;0,844378568818649
14;116;0.0651;0,817558412182211
14;116;0.0751;0,83928998657507
14;116;0.0801;0,850180257207244
14;116;0.0851;0,850858982125296
14;116;0.0901;0,846612843771997
14;116;0.0951;0,831334117798976
14;116;0.1001;0,85123360971264
14;116;0.1051;0,829980326865079
14;116;0.1101;0,711525585849715
14;121;0.0001;0,857280191921928
14;121;0.0051;0,883769123878095
14;121;0.0101;0,887940612814589
14;121;0.0151;0,863447517174033
14;121;0.0201;0,87769444912389
14;121;0.0251;0,849903539136386
14;121;0.0301;0,843596081649779
14;121;0.0351;0,834761709262601
14;121;0.0451;0,849512890218218
14;121;0.0501;0,851316675283621
14;121;0.0551;0,85125801315856
14;121;0.0601;0,846064468900779
14;121;0.0651;0,849683824005063
14;121;0.0701;0,829391751533217
14;121;0.0751;0,849662480280914
14;121;0.0801;0,845355246767127
14;121;0.0901;0,828059868208227
14;121;0.0951;0,833062537221406
14;121;0.1001;0,83786681127461
14;121;0.1051;0,849186679480398
14;121;0.1101;0,85028617091912
14;121;0.1151;0,850963531980913
14;126;0.0001;0,856620949317833
14;126;0.0051;0,877648572819698
14;126;0.0151;0,877375531084751
14;126;0.0201;0,850040904796171
14;126;0.0251;0,848626924631437
14;126;0.0301;0,843874915261963
14;126;0.0351;0,850387214034514
14;126;0.0401;0,818243964817722
14;126;0.0451;0,8399292381686
14;126;0.0501;0,847003353253842
14;126;0.0601;0,847902404121484
14;126;0.0651;0,832658774625643
14;126;0.0701;0,820374083972227
14;126;0.0751;0,849913227650104
14;126;0.0801;0,846525170234074
14;126;0.0851;0,840573380283693
14;126;0.0901;0,851193283273731
14;126;0.0951;0,846679692774047
14;126;0.1051;0,844421236229806
14;126;0.1101;0,851202349245307
14;126;0.1151;0,850727959597665
14;131;0.0001;0,858025343128443
14;131;0.0051;0,863420378684177
14;131;0.0101;0,850307636041981
14;131;0.0151;0,850954407607234
14;131;0.0201;0,843295119516947
14;131;0.0301;0,847800343009669
14;131;0.0351;0,849955344225302
14;131;0.0401;0,849124928139986
14;131;0.0451;0,816001805352889
14;131;0.0501;0,850890622004353
14;131;0.0551;0,84429163611267
14;131;0.0601;0,851072935261913
14;131;0.0651;0,850564071739252
