<bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>
0.7190265;0.76229367;0.75843904;0.62872151;0.49159213;0.50572035
0.7190265;0.99829057;0.99721669;0.62872151;0.55800941;0.56714936
0.7190265;0.82000046;0.81674873;0.62871958;0.54809954;0.55776628
0.7190265;0.66276828;0.65876933;0.55562073;0.55985235;0.56858314
0.58790554;0.6683338;0.66331778;0.46880499;0.59260251;0.59878608
0.58790554;1;1;0.46880499;0.57435894;0.58200504
0.58790554;0.47203767;0.4665842;0.46880499;0.55653803;0.56560554
0.58790554;0.47316097;0.46781633;0.46880499;0.55653803;0.56584918
0.58790553;0.29996643;0.29277275;0.46880499;0.56509642;0.5732445
0.58790554;0.80611361;0.80502867;0.62871958;0.54717259;0.55674844
0.58790554;0.56481943;0.56088505;0.62871958;0.54594666;0.55550778
0.58790555;0.67965715;0.67751994;0.62871958;0.64426269;0.64178326
0.62742914;0.36467744;0.35835735;0.62871958;0.65110004;0.65086282
0.62742914;0.78201558;0.77857235;0.62825076;0.56040928;0.56681296
0.53469665;0.90438457;0.87112287;0.54822647;0.63705377;0.63659632
0.25498757;0.71314983;0.6761779;0.43192123;0.65345469;0.65135033
0.25073734;0.63135713;0.59480759;0.43089677;0.48592638;0.49768736
0.25552372;0.76572439;0.73069753;0.43080994;0.68725466;0.68520459
0.25552378;0.96391969;0.93180471;0.43080994;0.68611345;0.6843124
0.25552384;0.89437239;0.86035867;0.43150451;0.76906941;0.75938574
0.25552391;0.73117629;0.69483108;0.43150451;1;1
0.25552394;0.93521424;0.90151502;0.54447238;0.94951113;0.96111728
0.25552398;0.76490822;0.73166211;0.4348065;0.9579414;0.96844988
0.25552408;1;0.98761091;0.43587595;0.89257195;0.92144371
0.25552411;0.75991988;0.74169445;0.43608528;0.96246379;0.97445001
0.25552413;0.98813702;0.9765205;0.43608527;0.98045411;0.98822251
0.2841574;0.71200335;0.69318819;0.43859647;0.91838155;0.9410632
0.35302223;1;0.99325142;0.94746797;0.8937183;0.92265089
0.6564888;0.6348517;0.64452337;0.97347004;0.93690265;0.95798174
0.65648881;0.95995944;0.98155483;0.89734793;0.94172849;0.96156239
0.69457382;0.96871773;0.98990769;0.8005391;0.93978076;0.95973069
0.40848631;0.78472106;0.80029486;0.85464791;0.87856472;0.91263172
0.63730642;0.87357919;0.8930509;0.85464794;0.87852381;0.91225966
0.63730644;1;1;0.85496298;0.87933362;0.91288876
0.69457382;0.50995822;0.50523405;0.75453831;0.89309427;0.92085462
0.7900195;0.97135862;0.96964441;0.75542734;0.8918387;0.92017928
0.50368246;0.50260481;0.49702342;0.68810997;0.95623736;0.96948207
0.50368254;0.5171691;0.5119304;0.68810996;1;1
0.50368261;0.97803235;0.97711116;0.75794652;0.91025214;0.93176773
0.50368268;0.96604142;0.96618084;0.68891219;0.91475017;0.93588525
0.50381315;0.97493803;0.97572773;0.75951445;1;1
0.50381324;0.99648128;0.99728127;0.76143963;0.99816842;0.99853685
0.50381333;0.66907467;0.66710688;0.76143963;0.99820544;0.99878142
0.5038134;0.88945848;0.88958079;0.76242619;0.98913282;0.99174306
0.56532546;0.91579166;0.91628583;0.77427208;0.94653746;0.92069399
0.56587655;0.70585627;0.70693891;1;0.95852543;0.92992586
0.57558041;0.68561602;0.683087;0.825126;0.96875519;0.93667123
0.57558044;0.97250979;0.96947828;0.82466953;1;0.98120405
0.57932545;0.7120952;0.70838417;0.80757012;1;1
0.57932546;0.98374652;0.97966512;0.64053699;1;1
0.57932547;0.97175317;0.96883146;0.64053698;0.95366078;0.96142206
0.5793255;0.74544554;0.74274301;0.64053696;1;1
0.57932556;0.75884127;0.75572238;0.64053695;0.97073427;0.97554681
0.63693044;0.96480229;0.96232513;0.64053695;1;1
0.63693046;1;1;0.64053695;0.99983474;0.99991265
0.63693048;0.74753217;0.74683739;0.64053695;0.99883413;0.99910006
0.59928614;0.75598743;0.75572395;0.64053695;1;1
0.59928616;0.96046943;0.96006885;0.64053693;0.99318048;0.99284769
0.7647708;0.75216467;0.75211536;0.640537;0.99797079;0.99964459
0.7647708;0.9600032;0.96102319;0.640537;0.94881997;0.95806219
0.7647708;0.74264253;0.74419732;0.640537;0.99398026;0.99249996
0.76477541;0.96033222;0.96299801;0.640537;0.64197981;0.5362067
0.7647708;0.98349166;0.98538763;0.640537;0.64546549;0.53929703
0.7647708;0.97752354;0.97816254;0.640537;0.59943542;0.50025237
0.7647708;0.73474727;0.73552357;0.52667617;0.64867304;0.54160887
0.7647708;0.781989;0.78200629;0.52667617;0.63164152;0.52748671
0.7647708;0.73564702;0.73667467;0.640537;0.60040559;0.50120137
0.7647708;0.7483687;0.74945022;0.640537;0.65553914;0.54707899
0.7647708;0.75858753;0.75982987;0.640537;0.65494637;0.54677028
0.7647708;0;0;0.640537;0;0
0.7647708;1;1;0.640537;0.7402996;0.64818355
0.7647708;0.83226103;0.83351647;0.56073905;0.74380506;0.65092171
0.76477082;0.8389693;0.8401779;0.91252523;0.74113214;0.64855398
0.76477089;0.93569849;0.93558578;0.91252521;0.74948136;0.6557737
0.76477098;0.88215972;0.88372876;0.90644293;0.73985419;0.64759183
0.76477108;0.80390458;0.8064527;0.89908716;0.74094035;0.64859569
0.85141846;0.73954257;0.7436026;0.89908716;0.73958194;0.69036341
0.87470449;0.82610637;0.82924338;0.89908716;0.75517259;0.70309738
0.8747045;0.86069203;0.8624091;0.89908716;0.7808439;0.72461663
0.97021277;0.64981056;0.65428334;0.89908716;0.58991555;0.558664
0.97021279;0.84794885;0.85141897;0.87554385;0.74978363;0.69766965
0.96949157;0.67907659;0.68331681;0.87554385;0.74867131;0.69643281
0.96949158;0.81163254;0.81552596;0.87158806;0.72632768;0.67894164
0.96793901;0.85278416;0.85642751;0.87158806;0.74706686;0.69593264
0.96216227;0.88298708;0.88644645;0.87158806;0.74909536;0.69752611
0.96246247;0.93761322;0.94065115;0.87158806;0.74833712;0.6966415
0.9624625;0.88414479;0.88687578;0.89366649;0.75087119;0.69845555
0.96246253;0.91719887;0.91886025;0.89363702;0.75714059;0.70364232
0.96246257;0.7393795;0.7425372;0.893637;0.72685592;0.67740124
0.96246261;0.79444834;0.79600038;0.89363698;0.75753009;0.70288453
0.96246264;0.77792771;0.78033697;0.89363697;0.75672288;0.70250314
0.9624627;0.95704405;0.95802198;0.89363695;0.75782223;0.70348368
0.990991;0.93228647;0.93448434;0.89363694;0.76880786;0.71235789
0.99099104;0.80475095;0.80697767;0.89363693;0.77248684;0.71595726
0.99099108;0.8065579;0.80848085;0.89363692;0.73838643;0.68636308
0.96216216;0.95367166;0.95464324;0.89363692;0.73723259;0.68532489
0.9621622;0.99587157;0.9964678;0.89363691;0.77310174;0.71642733
0.99099099;0.77139291;0.77393998;0.8876429;0.7710008;0.71450728
0.99099101;0.90425169;0.90560607;0.88764287;0.7729142;0.71618109
0.99099103;0.90141367;0.90281949;0.83586492;0.77641039;0.71902656
0.70119535;0.43309597;0.43509512;0.34356616;0.7685831;0.71179772
0;0.37989101;0.35668598;0;0.98943766;0.90449734
0.07668601;0.37670081;0.3545127;0;0.92685453;0.84941545
0.06897339;0.74224082;0.71872424;0;0.92532449;0.84859176
0.0689734;0.85350634;0.82864412;0;0.92299944;0.84341339
0.06919361;0.79240466;0.76876073;0.46046412;0.92725648;0.84728802
0.14857838;0.79248318;0.76886913;0.46046411;0.93604813;0.85520992
0.33376543;0.77874538;0.75645416;0.46046409;0.93911571;0.85759906
0.33376543;0.78971388;0.76817019;0.46046406;0.90416365;0.82736716
0.33376544;0.81196605;0.79021622;0.46046405;0.92281289;0.8426021
0.33376545;0.97439885;0.95132429;0.133449;0.94154611;0.8191909
0.33376543;0.97239903;0.94913617;0.133449;0.76002253;0.66196203
0.33376543;0.88504189;0.86242438;0.133449;0.94092317;0.81910781
0.33376543;0.86372988;0.84182265;0.133449;0.89947825;0.78327331
0.33376543;1;1;0.46046399;0.92399607;0.80457853
0.61378241;0.88540827;0.88356813;0.52248363;0.72019509;0.62761676
0.61378241;0.8851459;0.88328214;0.5211491;0.75361148;0.65651255
0.61378241;0.40109825;0.41048136;0.44593419;0.75259612;0.65551424
0.4182057;0.73307578;0.74587992;0;0.76041315;0.66216442
0.45352215;0.89603094;0.91065549;0.06342957;0.72534931;0.63194535
0.33376543;0.75577704;0.76758756;0.06342957;0.72605092;0.63248124
0.06897341;0.68888709;0.69962218;0;0.85421859;0.74255575
0.06897341;0.68543907;0.69564713;0;0.85019547;0.73869771
0.06897341;0.84758343;0.85959003;0;0.85126345;0.73958707
0;0.81513905;0.81019514;0;0.85453085;0.74135421
0;0.6718731;0.66489519;0;0.85598349;0.74264009
0.03281581;0.73469286;0.7284398;0.44521518;0.87651292;0.76044494
0.07990646;0.63282668;0.62229688;0.27462382;0.87565596;0.75938208
0.07990647;0.57424205;0.5627069;0.10042285;0.67694151;0.58710744
0;0.41304597;0.40077911;0.19906484;0.70997014;0.61553766
0;0.63180297;0.62147489;0.14793677;0.8495515;0.7358484
0;0.76115498;0.75215473;0;0.84892109;0.73545599
0.01422475;0.7909161;0.78283045;0.23239493;0.85226326;0.73725404
0.08534851;0.79473535;0.78666968;0.23239492;0.84620673;0.72333147
0.11379801;0.84409255;0.83654648;0.23239493;0.84461375;0.72196817
0.22759602;0.87548877;0.86890424;0.23239493;0.84572413;0.72309698
0.07112376;0.88296168;0.87803704;0.23239493;0.84752122;0.72525497
0.11379801;0.91233386;0.90731705;0.23239493;0.84841618;0.72607937
0.11379802;0.73396881;0.72689278;0.23239493;0.85488936;0.73162655
0.11379803;0.89400188;0.88880103;0.23239493;0.85221602;0.73007669
0.11379804;0.91467237;0.91014991;0.23239493;0.85558623;0.73246043
0.11379805;0.86331723;0.85564821;0.23239492;0.81853398;0.70013963
0.11379805;0.72218187;0.71443544;0.23239489;0.8517872;0.73146293
0.11379806;0.84192897;0.83682045;0.23239489;0.85477521;0.73409935
0.11448087;0.8083229;0.80389642;0.23239488;0.85135966;0.73204801
0.11534295;0.72862453;0.72187863;0.23240781;0.84879985;0.7296594
0.11534296;0.79872758;0.79245619;0.2159798;0.85472028;0.73429632
0.11534297;0.78957607;0.78259351;0.16447324;0.85926014;0.73549294
0.11534298;0.82931452;0.8216352;0.20310318;0.91774392;0.78749099
0.11534298;0.85604149;0.85035468;0.20310315;0.91918328;0.78873225
0.14391436;0.89015075;0.88455381;0.20216165;0.91823663;0.78781082
0.15715554;0.83985217;0.83379501;0.20216165;0.92004005;0.78931859
0.15715554;0.82910448;0.82029908;0.20216165;0.92157424;0.79061986
0.14391436;0.75606346;0.74657391;0.14394077;0.94203072;0.80781356
0.01428571;0.75519569;0.7457867;0;0.92220504;0.79066575
0.01428571;0.60125713;0.58900896;0;0.91669934;0.74410311
0;0.39929606;0.38569192;0;0.91446179;0.7412473
0;0.39834081;0.38416766;0;0.94523727;0.76713575
0;0.6275081;0.61368198;0.00025848;0.91044775;0.74090795
0;0.76737108;0.75496544;0.00025848;0.91402764;0.74413902
0;0.62733752;0.61323125;0;0.91522843;0.74487047
0;0.41136099;0.39854228;0;0.92673443;0.75130753
0;0.30382104;0.27053274;0.00087717;0.93817485;0.76326178
0;0.54786127;0.51509116;0;0.90825422;0.7373494
0;0.44010852;0.40715683;0;0.93685725;0.7585592
0;0.67405116;0.64199782;0;0.94026476;0.76183379
0;0.72731978;0.69401914;0;0.92483427;0.7486842
0;0.72701056;0.69558533;0.00000001;0.92327646;0.74866878
0.01542023;0.61410607;0.58162848;0;0.94261401;0.7657187
0;0.81766024;0.78553514;0;0.94714099;0.76937858
0;0.81581488;0.78382303;0;0.96502086;0.78473435
0;0.69285438;0.65955563;0;0.95972243;0.77905401
0;0.72101408;0.68594044;0;0.958581;0.77828397
0;0.8675507;0.83349947;0;0.96560344;0.78536831
0;0.88234472;0.84838182;0;0.98721188;0.80454054
0.01980198;0.83067883;0.79749156;0.05981944;0.9895542;0.80741522
0.00990099;0.72034085;0.68604525;0.10021656;0.98858265;0.80592127
0.05940594;0.71670441;0.68286998;0.16635405;0.99715102;0.8142252
0.03960396;0.76168174;0.7292173;0.16672085;0.99611133;0.81378493
0.08910891;0.87288071;0.84081053;0.16672085;0.99630412;0.81439922
0.00990099;0.83158348;0.79948669;0.16672085;0.99565991;0.81330792
0.03960396;0.79008653;0.75815845;0.13337668;0.99906045;0.81620946
0.0990099;0.73846087;0.70615584;0.16672085;0.98830245;0.80696111
0.10891089;0.90580334;0.87417268;0.17490685;0.98615267;0.80495577
0.10891089;0.75607783;0.72274681;0.10003251;0.99201042;0.80989688
0.12871287;0.78144725;0.74843172;0.17490685;0.99413657;0.81175376
0.21764356;0.92453702;0.89288432;0.25841732;1;0.83450249
0.03960396;0.9129356;0.88115373;0.25841732;0.99692597;0.82999234
0.03960396;0.93228921;0.90095147;0.15838481;0.99711781;0.83022495
0.14851485;0.9281542;0.89676179;0.15004877;0.96558049;0.80277943
0.08910891;0.94688935;0.91591935;0.25841732;0.99744614;0.83070525
0.09901386;0.76054365;0.72868706;0.25841732;0.96849822;0.80752134
0.17821783;0.62775411;0.59563763;0.31732821;0.96817182;0.80897487
0.30693068;0.77959377;0.74917634;0.31738657;0.99342705;0.82978489
0.30693068;0.78404091;0.75388541;0.25841732;1;0.85490761
0.31237623;0.6426944;0.61101133;0.26643792;0.99881504;0.85384316
0.31485148;0.84653597;0.81660352;0.26643792;0.99449048;0.84984441
0.30693068;0.72476463;0.69339126;0.26643792;0.99249228;0.84726475
0.31287128;0.86014232;0.83048574;0.26643792;0.9924174;0.84741024
0.30694059;0.72194737;0.69078476;0.26643792;0.99580129;0.85047499
0.30694059;0.89555691;0.86698733;0.26643792;1;1
0.31237623;0.90340231;0.87493513;0.26643792;1;1
0.30693068;0.90182321;0.87249836;0.26257027;1;1
0.30693068;0.77411932;0.7433136;0.26257027;1;1
0.30693068;0.78822366;0.75764596;0.26257027;1;1
0.31019801;0.7838916;0.75346027;0.26257027;1;1
0.31029702;0.89735832;0.86822533;0.26257027;0.99981367;0.99979102
0.30693068;0.84393662;0.81493484;0.26257027;1;1
0.30792078;0.91367556;0.88484551;0.26257027;0.99715524;0.99703621
0.30792078;0.80653281;0.77647259;0.26257027;0.99542351;0.99513936
0.30792078;0.78535126;0.75516408;0.26257027;0.99678389;0.99655498
0.08910894;0.7891349;0.75935648;0.25784315;1;1
0.08910898;0.93714589;0.90926935;0.25784315;0.96472908;0.96352313
0.09900994;0.95078321;0.9225957;0.25784315;0.95860051;0.95719357
0.09900999;0.92335574;0.89468038;0.25784315;0.96915391;0.96813755
0.09901005;0.93077661;0.90265533;0.26257025;0.96623987;0.96512304
0.12119412;0.93778791;0.90963026;0.26257024;0.96346295;0.96219458
0.12119415;0.84510651;0.81656585;0.25784315;0.95954946;0.95901791
0.13861386;0.71778721;0.68781395;0.25784314;0.97249283;0.9725709
0.17821782;0.83122452;0.80007731;0.25784313;0.95000964;0.94317565
0.12871287;0.79672035;0.7674969;0.26257027;0.93726541;0.92850346
0.13861386;0.76725516;0.73954001;0.26257026;0.9633376;0.95940285
0.31089108;0.67849695;0.65412339;0.26257027;0.96605519;0.96266732
0.3122992;0.92139982;0.88704126;0.26257027;0.95643645;0.95030669
0.31227722;0.94960737;0.91386927;0.26257027;1;1
0.30693068;0.73531595;0.70784804;0.26248432;1;1
0.31227712;0.89599612;0.86254758;0.26248432;1;1
0.30693068;0.91083804;0.8766302;0.26248432;0.94359832;0.93380861
0.29702969;0.85331965;0.81997284;0.26248432;0.98514675;0.98034392
0.29702969;0.84060163;0.80754073;0.26248432;0.99611199;0.99335133
0.29702969;0.60396276;0.57896793;0.26248432;0.99735477;0.99472215
0.30950494;0.68088445;0.65366238;0.26248432;0.99208584;0.98904392
0.29702969;0.88410206;0.84970535;0.26248432;1;1
0.08928713;0.87350878;0.83892182;0.26248432;0.96482391;0.96077079
0.30274128;0.88309674;0.84757888;0.25784314;1;1
0.08928714;0.72934791;0.69961807;0.25784313;0.73831827;0.71351532
0.21432516;0.70859844;0.68002532;0.25784537;0.718593;0.69216366
0.08910891;0.69769684;0.66975639;0.25784536;0.70857976;0.68093958
0.08910891;0.74001833;0.71030135;0.25784533;0.70761093;0.67996564
0.08910892;0.95246925;0.91469671;0.2578453;0.73845291;0.71299734
0.10891089;0.96859537;0.92893716;0.25784527;0.74431801;0.71820054
0.30693056;0.93732231;0.89973482;0.25784537;0.74072779;0.71475834
0.10891089;0.91384696;0.87816228;0.25784537;0.76579072;0.74288329
0.10891089;0.92161827;0.88511327;0.25784537;0.76640294;0.74353026
0.1089109;0.90880218;0.87303938;0.25784537;0.73896168;0.71405932
0.1089109;0.9290073;0.89256202;0.25784537;0.76789172;0.74569468
0.10891091;0.92069911;0.8844495;0.25784537;0.80894917;0.79080724
0.12910297;0.60223073;0.57644028;0.25784537;0.80982182;0.79174065
0.23762376;0.92807469;0.89190038;0.26158796;0.77472775;0.75352006
0.14470796;0.71984008;0.68999959;0.30346822;0.8185068;0.80125926
0.19222861;0.70567722;0.67645474;0.30459516;0.79802568;0.77771105
0.19222861;0.04334227;0.03962401;0.30459515;0.83055052;0.81322925
0.19222862;0.77208336;0.74047225;0.30459515;0.81947486;0.80112219
0.19222862;0.74009162;0.70947268;0.30459515;0.80558548;0.78611488
0.1707192;0.76257467;0.73019375;0.30459516;0.80968138;0.7905726
0.19510766;0.91955015;0.88163486;0.30459516;0.81430733;0.79529841
0.19510766;0.70966009;0.67967354;0.30459516;0.80430145;0.78441506
0.19510766;0.88443617;0.84771522;0.294442;0.80342961;0.78346777
0.19510766;0.86480359;0.82888835;0.29444199;0.8104005;0.79097647
0.19510766;0.83586014;0.80086639;0.29444198;0.81313337;0.79401696
0.19510766;0.46311374;0.44229024;0.29444197;0.80804042;0.78829483
0.19510766;0.67094232;0.64236953;0.29444197;0.80709305;0.78731966
0.19510766;0.9366915;0.89803879;0.29444196;0.81153618;0.79214898
0.19510766;0.93411157;0.89542025;0.29444196;0.80743876;0.78716611
0.1707192;0.78955717;0.78784106;0.29444195;0.96074549;0.95387961
0.1707192;0.76676538;0.76522063;0.29462142;1;1
0.17071921;0.77098061;0.77043414;0.30510363;0.99908932;0.99910092
0.37837838;0.96141051;0.9617669;0.36969625;0.97063795;0.96823359
0.22972974;0.75951531;0.7588782;0.35929547;0.9700295;0.9675723
0.27934029;0.95962068;0.96077051;0.35929547;0.96704203;0.96541722
0.20076885;0.71948388;0.72017833;0.35929547;0.96257771;0.96075686
0.31027914;0.67267041;0.67278002;0.35929546;0.96635345;0.96487558
0.31027915;0.82745463;0.82817268;0.35929545;0.96128693;0.95958481
0.35296295;0.68572829;0.68638063;0.35929547;0.96420459;0.96380713
0.20434698;0.81957016;0.8211869;0.35929546;0.7126734;0.68985591
0.29723196;0.8580903;0.85937312;0.35929546;0.72635639;0.70521555
0.56020791;1;1;0.42125061;0.73066589;0.70993493
0.56020791;0.96816193;0.96898617;0.45608433;0.72659546;0.70554459
0.641617;0.93983777;0.94132983;0.45608433;0.71548682;0.69227668
0.641617;0.75390318;0.75786022;0.48318301;0.71713596;0.69579058
0.64170193;0.92862455;0.93096005;0.48318301;0.71874535;0.69784904
0.64170193;0.80420557;0.80799669;0.48318301;0.75561476;0.7405234
0.64170213;1;1;0.49710186;0.69689091;0.67917583
0.64170213;1;1;0.49710186;0.69032433;0.67202177
0.641617;0.97533145;0.97522328;0.49710186;0.66506246;0.64393178
0.71798479;1;1;0.49710186;0.66621202;0.64516102
0.72736557;0.79398684;0.79705999;0.49710186;0.6595648;0.63791845
0.71798479;0.81740952;0.81986753;0.49710186;0.66791195;0.64708168
0.71798479;0.97931835;0.98020598;0.49710186;0.66446325;0.64280146
0.71798479;0.98509012;0.98590066;0.49710186;0.67784626;0.65762725
0.71798479;0.98382519;0.98496892;0.49710186;0.72293777;0.70701506
0.71798479;0.83704897;0.8394472;0.49710186;0.70158079;0.6804183
0.71798479;0.84152769;0.84384357;0.49710186;0.70887518;0.68884716
0.71798479;0.75422216;0.75799111;0.49710186;0.63162922;0.60183276
0.71798479;0.95534909;0.95663988;0.49710186;0.63497813;0.60549801
0.71798479;0.99797626;0.99884319;0.50783758;0.96547794;0.97394308
0.71798479;0.9758343;0.97733855;0.51658222;0.96829236;0.97732395
0.71798479;0.9723478;0.97515565;0.51658222;0.96690778;0.97666662
0.71798479;1;1;0.51658225;0.9602154;0.97025369
0.71798479;0.99060873;0.99084111;0.51723346;0.96405341;0.97409093
0.71798479;0.99812693;0.99817629;0.51723346;0.94523412;0.95536247
0.71798479;0.97282964;0.97350688;0.51723346;0.92000497;0.93116321
0.73418695;0.98018437;0.98054517;0.56096307;0.98786001;0.99914996
0.94237497;0.91868741;0.92052125;0.78793909;0.60327501;0.61394725
0.94237497;0.99605403;0.99641083;0.78793909;0.60452202;0.61742883
0.94830186;0.99496002;0.99581102;0.78793909;0.60782836;0.62077622
0.94830186;0.97901411;0.98018163;0.78793909;0.6028204;0.61575682
0.94830186;0.99304948;0.99400927;0.78793909;0.60693255;0.6198816
0.94830186;1;1;0.78793909;0.55375418;0.56513429
0.94830186;0.80448442;0.80772142;0.78767644;0.60687768;0.61941961
0.94830186;0.96516256;0.96626431;0.78793909;0.54989301;0.56265918
0.94830186;0.96947397;0.97061237;0.78793909;0.59067613;0.60364824
0.94830186;0.80574847;0.80960479;0.78793909;0.58764472;0.60066822
0.94830186;0.80797482;0.81211477;0.78793909;0.56113588;0.57636973
0.94830186;0.96964719;0.97109641;0.78793909;0.57286757;0.58805029
0.94830186;0.87149911;0.87483742;0.78793909;0.57286757;0.58807516
0.94830186;0.86528262;0.86934984;0.78793909;0.55317268;0.57033107
0.94830186;0.85162828;0.85613444;0.78793909;0.52369585;0.54383277
0.94830186;0.64628606;0.65401417;0.78793909;0.51606725;0.53730355
0.94830186;0.81362083;0.81891993;0.78793909;0.49576406;0.52071247
0.94830186;0.78547996;0.79109851;0.78793909;0.4679374;0.49422529
0.94830186;0.82433555;0.82966198;0.78793909;0.43629729;0.46291168
0.94830186;0.83452052;0.8399041;0.78793909;0.40951605;0.43535289
0.96163522;0.82783211;0.83325328;0.78793909;0.37544337;0.40222807
0.96038963;0.76383389;0.77087995;0.73868837;0.36612167;0.39402412
0.96038962;0.74169406;0.74597475;0.69034263;0.36295394;0.3915966
0.96038964;0.70274048;0.70727035;0.69034263;0.35658693;0.38453519
0.96038965;0.677732;0.68239652;0.69034263;0.35523032;0.37196829
0.94662335;0.73250313;0.73553954;0.69034263;0.34110964;0.35531725
0.94662335;0.86442905;0.86601428;0.69034263;0.25769418;0.28337471
0.94086328;0.83987904;0.84316087;0.69034263;0.33767396;0.36484008
0.94086328;0.21142317;0.22447664;0.69034263;0.32266122;0.34975397
0.94086328;0.86944786;0.87112512;0.6865074;0.33527022;0.36194606
0.94086328;0.89544848;0.89642444;0.69034263;0.33019894;0.34942462
0.94086328;0.90058358;0.90146681;0.59778792;0.32409659;0.34252036
0.94100719;0.91576185;0.90407921;0.59778792;0.31841103;0.33692466
0.94244604;0.31198602;0.2876886;0.59778792;0.32256156;0.34095413
0.94244604;0.96119301;0.92539785;0.59778792;0.32755655;0.34316913
0.92982456;0.96388272;0.92818534;0.59778792;0.32361487;0.33952728
0.92982456;0.83363619;0.80024277;0.11020564;0.32891028;0.34012102
0.92982456;0.87168781;0.83783983;0.11020564;0.32321882;0.33546078
0.92982456;0.8694042;0.83587321;0.11020564;0.30902816;0.31906537
0.92982456;0.31785722;0.29373948;0.11020564;0.26914702;0.2833127
0.92982456;0.7595878;0.72904071;0.50000196;0.21696548;0.23987526
0.92982456;0.76857327;0.73782391;0.50000196;0.22047485;0.24340271
0.92982456;0.79967528;0.7684447;0.50000196;0.22641651;0.24931126
0.9380531;0.83356791;0.80054642;0.50000196;0.22196561;0.24484928
0.95575221;1;0.97104073;0.50000196;0.75295017;1
0.9578714;0.87801757;0.84944331;0.50000196;0.73869027;0.99396435
0.9578714;0.88481522;0.85601002;0.50000196;0.71242641;1
0.9578714;0.87810931;0.84963973;0.50000196;0.70972652;0.99882017
0.95820199;0.84444767;0.8169247;0.64516308;0.6377991;0.96569013
0.95820199;1;0.97711069;0.64516308;0.7129931;1
0.95820199;1;1;0.64516308;0.70165109;0.99436656
0.95820199;0.91693971;0.91053;0.64516308;0.6967393;0.9921841
0.95820199;1;1;0.64516308;0.69585412;0.99200059
0.95820199;1;1;0.64516308;0.69500193;0.99160101
0.95820199;0.85185428;0.84841267;0.64516308;0.69466279;0.99143499
0.95820199;0.85590725;0.85252705;0.64516308;0.69591194;0.99202082
0.95895614;0.90836199;0.90691911;0.64516308;0.67964886;0.99083493
1;0.80070701;0.79887031;1;0.5571674;1
1;0.93344964;0.93328812;1;0.55849475;1
0.67128876;0.93472198;0.9338134;1;0.55717305;0.99558764
0.67311304;0.92046546;0.92034994;1;0.55383331;0.994093
0.6806573;0.9573486;0.95900093;1;0.56004063;0.99693898
1;0.80290415;0.80066848;1;0.4494124;0.94661237
1;1;1;1;0.45069714;0.94720284
1;0.84017584;0.83669546;1;0.44798403;0.9459387
0.62497314;0.93772157;0.93456254;0.99999995;0.39286561;0.92054677
0.62678401;0.90990443;0.90701534;1;0.43662066;0.93689236
0.62873;1;1;1;0.4386462;0.93851201
1;0.94733216;0.94687636;1;0.43599066;0.93759937
1;0.97493045;0.9746356;1;0.44086051;0.93980344
1;0.83380435;0.83058214;1;0.42842665;0.93394583
1;0.97229616;0.97158905;1;0.4463511;0.94282173
1;0.81152901;0.80735943;1;0.43307342;0.9367639
1;0.99242712;0.99220941;1;0.42864893;0.93473984
1;0.98536049;0.98520429;1;0.42909031;0.93494594
1;0.99905926;0.99883942;0.99999999;0.40272772;0.92289834
0.7872343;0.47264958;0.46099691;0.99949115;0.37488387;0.90985182
0.80850869;0.35435357;0.3400019;0.99694695;0.48087558;0.9575169
0.89361486;0.48153293;0.46977037;0.99470342;0.47822005;0.95630145
0.78723428;0.34210476;0.3272223;0.99257553;0.46272818;0.94922775
0.60339887;0.50739043;0.49611843;0.37005961;0.47042699;0.95105627
0.56869762;0.8714994;0.86733663;0.17022218;0.34995544;0.89471612
0.60339887;0.87954554;0.87528752;0.80904156;0.35476659;0.8969098
0.60339888;0.77558428;0.76922209;0.80742249;0.44297703;0.93703489
0.60339891;0.94041413;0.93766182;0.80536398;0.46187188;0.94649914
0.60339892;0.74566592;0.73853811;0.80342112;0.57752415;0.9991508
0.58577227;0.7695471;0.76315375;0.80147824;0.46820328;0.94925
0.58577228;0.75378462;0.74670781;0.79976665;0.3589669;0.89970154
0.58577229;0.91047012;0.90710334;0.79951215;0.46209062;0.94663866
0.5857723;0.77347617;0.76683995;0.79747676;0.53688823;0.98059129
0.58577232;0.88270504;0.87864356;0.79544137;0.4647435;0.94763093
0.58577233;0.92761885;0.92439774;0.79338286;0.47319397;0.95147592
0.58577235;0.80424265;0.79860704;0.7914631;0.48263663;0.95578066
0.58577236;0.8444762;0.83975094;0.78926582;0.4736406;0.95167911
0.58577238;0.80975302;0.80463759;0.78880318;0.36776026;0.90356054
0.58577241;0.9516004;0.94954133;0.78880311;0.37020984;0.9046757
0.58577248;0.793953;0.78874378;0.78880308;0.36531069;0.90245309
0.61555403;0.8116447;0.80658453;0.78880308;0.36428601;0.90219368
0.89777551;0.38565031;0.35823133;0.98689226;0.46086598;0.9469097
0.89777551;0.99974388;0.99870637;0.98469497;0.46841782;0.95035102
0.61555412;0.81156219;0.80215852;0.98252081;0.48127642;0.9560502
0.61555413;0.84448357;0.83584261;0.98053167;0.467071;0.94957251
0.61555414;0.82182786;0.81151833;0.87306842;0.46618453;0.94819106
0.61555415;0.96820323;0.96325708;0.87084801;0.46618447;0.94705437
0.61555416;1;1;0.68538783;0.35995748;0.89846703
