<bid_top>;<c>;<c2>;p
1;0.27109906;0.6524602;-0.1840603
0.8116523;0.37196678;0.44654593;-0.00475204
0.81253177;0.5341918;0.40713167;-0.07596557
0.8159397;0.21511856;0.47839454;-0.0785235
0.80690026;0.2592762;0.4474393;-0.06918516
0.7365662;0.49110335;0.1125498;0.00274824
0.7374162;0.3357575;0.44635203;0.00154633
0.7377151;0.31392807;0.6004921;-0.07771877
0.73931444;0.31763846;0.5572266;-0.02776544
0.73896253;0.3401875;0.45421374;0.04739332
0.65999633;0.28079873;0.4836115;-0.25446755
0.711549;0.4247816;0.43112814;-0.29808448
0.78635585;0.3493997;0.48278418;0.04752589
0.40552878;0.47613135;0.1377243;0.53928362
0.41346452;0.4570093;0.15088302;0.45211168
0.83388174;0.09774041;0.83660895;-0.2580365
0.9448124;0.17897695;0.7239044;-0.5443141
0.8655762;0.3810683;0.47382262;-0.4568205
0.57584524;0.52316666;0.19806738;-0.15881651
0.4004983;0.50890905;0.11630078;0.031353
0.4087557;0.38494998;0.31216535;0.0335334
0.41702873;0.41871747;0.39652458;0.02527624
0.4318513;0.3771079;0.47038743;0.01045367
0.4422891;0.36074018;0.39156076;0.0795858
0.44230497;0.4859856;0.21327725;0.08331173
0.44230497;0.46716425;0.40699607;0.08890213
0.5218749;0.32651323;0.65979105;0.0093322
0.5256167;0.34163922;0.5698075;0.0055904
0.5312071;0.38040942;0.44979522;0.0004362
0.5312071;0.40333804;0.40282288;0.0004362
0.5312071;0.39082533;0.51344514;0.0004362
0.5316433;0.30743563;0.28782028;0
0.5316433;0.15705982;0.29289186;0.0026644
0.5316433;0.36948058;0.72453123;0.014142
0.5316433;0.27358687;0.17242226;0.0141737
0.5343077;0.26887906;0.25493112;0.0115093
0.5457853;0.3454457;0.3826566;-0.1448663
0.545817;0.32873458;0.42198065;-0.14551513
0.545817;0.29670548;0.34836555;-0.1453883
0.400919;0.3367986;0.11154791;-0.00049023
0.40030187;0.32877952;0.09944172;0.000222
0.4004287;0.3278472;0.25917277;0.00096838
0.40042877;0.30620617;0.3217697;0.00130111
0.40052387;0.3730238;0.21170987;0.00142793
0.40139708;0.3299383;0.21966253;0.00650367
0.40172988;0.33437383;0.31279442;0.01662342
0.4019518;0.37853923;0.3232071;0.02815973
0.40790075;0.23571691;0.45635104;0.14073065
0.4183533;0.24033466;0.4428057;0.1302781
0.43011153;0.28521097;0.26318738;0.11851987
0.5486314;0.18292695;0.2478532;0
0.5486314;0.44804996;0.4364668;0
0.5486314;0.23207644;0.29948404;0
0.5486314;0.24452093;0.29866523;0
0.5486314;0.26592833;0.31849888;0
0.5486314;0.23219877;0.37833723;0
0.5486314;0.25179696;0.35197777;0
0.5486314;0.6368807;0.37739453;-0.05404863
0.5486314;0.4648311;0.3894228;-0.0540486
0.5486314;0.41985717;0.92452824;-0.15059817
0.49458277;0.55051917;0.9036655;-0.09654954
0.4945828;0.5347774;0.6323525;-0.09654957
0.39803323;0.56999767;0.46079883;-0.00787423
0.39803323;0.61200136;0.48211652;-6E-08
0.39803323;0.43384397;0.6953152;-6E-08
0.390159;0.52006954;0.5409213;0.00787417
0.39803317;0.47048607;0.59165496;0
0.39803317;0.5676793;0.4558813;0
0.39803317;0.5095475;0.54773396;0
0.39803317;0.50930476;0.4772243;0
0.39803317;0.5136512;0.63115853;0
0.39803317;0.45831966;0.014293777;0
0.39803317;0.38434008;0.031453837;0
0.39803317;0.4777557;0.48510945;-0.0237214
0.39803317;0.62639624;1.1291893;-0.0237214
0.39803317;0.40997574;0.70281374;-0.16634647
0.37431177;0.4950877;0.5395404;-0.14262504
0.37431177;0.51169246;0.59076095;0.19412867
0.2316867;0.67481333;0.34786984;0.33675374
0.23168673;0.28898132;0.10036939;0.33675371
0.56844044;0.46602905;0.98418486;0
0.56844044;0.47235942;0.55658865;0
0.56844044;0.48179385;0.52062255;0
0.56844044;0.5680001;0.7887543;0
0.56844044;0.4053259;0.5230041;0
0.56844044;0.44062448;0.45034578;0
0.56844044;0.44333088;0.47576624;0
0.56844044;0.35234737;0.22302198;0
0.56844044;0.31812733;0.18493325;0
0.56844044;0.45264444;0.5108238;0
0.56844044;0.80591214;0.5157593;0
0.56844044;0.33654153;0.19652961;0
0.56844044;0.42052472;0.34328797;0
0.56844044;0.5242864;0.45043004;-0.21780286
0.56844044;0.45068622;0.43960077;-0.21713724
0.56844044;0.44504386;0.47443432;-0.21645582
0.35063758;0.53850293;0.154098;0.00202847
0.3513032;0.4929821;0.3793391;0.03014155
0.35198462;0.49514914;0.38313332;-0.00339606
0.35266605;0.10709658;0.24480975;-0.35012321
0.38144475;0.27540654;0.28025046;-0.37890191
0.34858856;0.32786024;0.16486648;-0.34858856
0.00254284;0.9135712;0.21757582;-0.00254284
0.00254284;0.61867875;0.07140821;-0.00254283
0;0.621687;0.08501518;0
0;0.59705955;0.16545478;0
1.00E-08;0.37943774;0.5167162;0.00000322
0;0.48054576;0.27890477;0.19690473
0;0.45584708;0.41742182;0.19690473
3.23E-06;0.43580645;0.20403023;0.1969015
0.19690473;0.4248379;0.5821525;0
0.19690473;0.35998422;0.32029542;0
0.19690473;0.47196916;0.28935447;0
0.19690473;0.4294517;0.23207648;0
0.19690473;0.5712105;0.35374945;0
0.19690473;0.68747884;0.277357;0
0.19690473;0.57442695;0.4673126;0
0.19690473;0.34949052;0.3468821;0
0.19690473;0.38957912;0.29780424;0
0.19690473;0.37146783;0.18392399;0
0.19690473;0.9480424;0.26518387;-0.19690148
0.19690473;0.35562235;0.50699604;-0.19690148
0.19690473;0.7292155;0.38670373;-0.19690095
3.25E-06;0.7055332;0.27267477;0.00000053
3.25E-06;0.14449683;0.20905061;0.00000053
3.78E-06;0.31495345;0.15017779;1E-08
3.78E-06;0.89150786;0.41168812;6E-08
3.78E-06;0.67715096;0.3512238;0
3.79E-06;0.64721215;0.36115775;-1E-08
3.84E-06;0.628809;0.35537517;-6E-08
3.78E-06;0;0.19841182;0
3.78E-06;0.46216062;0.60513175;0
3.78E-06;0.6172932;0.717707;0
3.78E-06;0.6972763;0.1305263;0
3.78E-06;0.5792028;0.12491069;0
3.78E-06;0.5631551;0.38902354;0
3.78E-06;0.9255917;0.28197163;0
3.78E-06;0.74250525;0.3084983;0
3.78E-06;0.49393186;0.51414216;0
3.78E-06;0.56458914;0.44062546;0
3.78E-06;0.6736451;0.41230395;0
3.78E-06;0.3090036;0.61208004;6E-08
3.78E-06;0.61243945;0.46045223;0.00000012
3.78E-06;0.5989373;0.40641022;0.3465328
3.84E-06;0.47274294;0.03721632;0.34653274
3.90E-06;0.38442504;0.11334495;0.34653268
0.34653658;0.32502007;0.6204293;0
0.34653658;0.38923207;0.45729643;0.02011342
0.34653658;0.42659506;0.33909473;0.02011342
0.34653658;0.5279669;0.32300523;0.02011342
0.36665;0.49194157;0.3330831;-0.36665
0.36665;0.5126629;0.33576024;-0.36217598
0.36665;0.46166027;0.35034597;-0.35096681
0;0.8706868;0.10892637;0.02844621
0.00447402;0.14807144;0.12327825;0.03586488
0.01568319;0.8130862;0.2410397;0.02500882
0.02844621;0.49582872;0.2997559;0.01224586
0.0403389;0.5976112;0.25537345;0.33303547
0.04069201;0.9580858;0.15745407;0.33268236
0.04069207;0.27782488;0.3412702;0.00155083
0.37337437;0.61951417;0.41523165;-0.37337437
0.37337437;0.7099532;0.30431986;-0.37337437
0.0422429;0.601227;0.23859489;-0.01717326
0;0.8955846;0.09869535;0.02694611
0;0.71887183;0.24903792;0.0371002
0.02506964;0.6843663;0.26180792;0.01239134
0.02694611;0.041259706;0.38051823;0.01051487
0.0371002;0.9088018;0.35134697;0.2086642
0.03746098;0.006482452;0.18699183;0
0.03746098;0.33111262;0.12358262;-0.03746098
0.2457644;0.2665223;0.6376948;-0.2457644
0.03746098;0.33942032;0.06611491;-0.03746098
0;0.8142117;0.6272123;0.19649123
0;0.5694781;0.38963813;0.19649123
0;0.5486595;0.5067874;0.19649123
0.19649123;0.6025207;0.7581218;0
0.19649123;0.5516057;0.52721024;0.01403509
0.19649123;0.5314771;0.6577762;0.01403509
0.19649123;0.5822702;0.43517983;0.01403509
0.21052632;0.3813848;0.55617005;0
0.21052632;0.66819614;0.4254392;3E-08
0.21052632;0.43951073;0.5213062;0
0.21052632;0.6920164;0.41560894;0
0.21052635;0.5670943;0.46204147;-3E-08
0.21052632;0.5098059;0.4963381;-0.1225784
0.21052632;0.59121704;0.44376335;-0.12064562
0.21052632;0.49014157;0.51256037;0.14035088
0.08794792;0.57861537;0.4447594;0.40328012
0.0898807;0.645797;0.43612298;0.40134734
0.3508772;0.6511003;0.52498984;0.14035084
0.49122804;0.42002815;0.4192122;0
0.49122804;0.3234257;0.4848829;0
0.49122804;0.6032889;0.3868695;-0.14035084
0.49122804;0.46724966;0.46649608;-0.14035081
0.49122804;0.37928483;0.512626;-0.13985954
0.3508772;0.80046636;0.23743962;0.3211883
0.35087723;0.4645466;0.48175696;0.00063163
0.3513685;0.45288205;0.5582436;0.00096847
0.6720655;0.28761178;0.6814538;-0.3154058
0.35150886;0.60565215;0.39044446;0.01310706
0.35233697;0.43638352;0.3159947;0.01791703
0.3566597;0.53318655;0.4599373;0.01807175
0.36461592;0.4649814;0.58087593;0.01037252
0.370254;0.36755294;0.54452527;0.00473447
0.37473145;0.7581664;0.37923044;0.00025708
0.37498844;0.38572323;0.53773284;1.6E-07
0.37498847;0.781283;0.33255103;0.13027468
0.37498853;0.53531075;0.40977407;0.13027462
0.3749886;0.3400199;0.5753381;0.1302746
0.50526315;0.4264719;0.5738764;0
0.50526315;0.056991726;0.82759625;0
0.5052632;1;1.2763647;-5E-08
0.50526315;0.9881585;1.0688865;0
0.50526315;0.9199954;0.84712034;0
0.50526315;0.8763764;0.73688465;0
0.50526315;0.8295002;0.72583705;-0.13508022
0.50526315;0.69960487;0.76682144;-0.1277684
0.50526315;0.76989233;0.7399892;-0.1277684
0.37018293;0.78858966;0.6675787;0.00731182
0.37749475;0.76495874;0.7119544;0
0.37749475;0.7076566;0.89880455;0.00012595
0.37749475;0.8381604;0.46610546;0.00039962
0.37749475;0.806278;0.5567571;0.00124172
0.3776207;0.59244233;1.0376269;0.03176173
0.37789437;0.7536079;0.98561895;0.21724073
0.37873647;0.7635547;0.82101285;0.21639863
0.40938243;0;0.017217789;-0.03176173
0.5951351;0;0.057002947;-0.2442579
0.5951351;0.001827419;0.43176574;-0.17408247
0.3776207;0.2727903;0.05019126;0.1180986
0.3508772;0.32210028;0.052323427;0.0454784
0.42105263;0.37976396;0.3201518;-0.02469703
0.4957193;0.3383176;0.49354547;-0.0993637
0.3963556;0.32572323;0.29213783;0
0.3963556;0.42807153;0.18368034;0
0.3963556;0.44204238;0.16106251;0
0.3963556;0.3555404;0.31715208;-0.0211977
0.3963556;0.3926827;0.3456437;-0.04546437
0.3963556;0.32196593;0.28626943;0.22382584
0.3751579;0.31705338;0.37704584;0.2859509
0.35089123;0.3230653;0.28804773;0.36468967
0.62018144;0.122032434;0.75608903;0.09418706
0.6611088;0.11630729;0.6836066;0.2337592
0.7155809;0.07579851;0.7162995;0.2098253
0.7143685;0.21522447;0.5032268;0.05356284
0.894868;0.18202984;0.5354902;-0.1082592
0.9254062;0.17386514;0.5518079;-0.07851897
0.76793134;0.27723902;0.3493038;0.10955811
0.7866088;0.24043706;0.35008955;0.1083192
0.84688723;0.19084814;0.4961381;-0.10389473
0.87748945;0.31274652;0.5622176;-0.13320202
0.894928;0.33810562;0.39798367;-0.1494651
0.7429925;0.36306497;0.28434625;-0.1223518
0.74428743;0.2984892;0.33685535;-0.12361163
0.7454629;0.28655308;0.41329718;-0.0436962
0.6206407;0.44166562;0.15011561;0.291656
0.6206758;0.37828046;0.23573712;0.2916209
0.7017667;0.33743745;0.46740222;0
0.9122967;0.178036;0.58663875;-0.43860416
0.9122967;0.29488632;0.5125913;-0.5612028
0.7017667;0.39642936;0.27034086;-0.17544165
0.47369254;0.40945104;0.11913982;-0.26681897
0.3510939;0.3993286;0.09973812;-0.17079037
0.52632505;0.31674367;0.43717894;-0.34523201
0.20687357;0.43233442;0.12617297;0.05628901
0.18030353;0.52068204;0.027964672;0.0131911
0.18109304;0.46683687;0.047688287;0.04715658
0.26316258;0.41470444;0.21015352;-0.00175448
0.19349463;0.44617027;0.17288935;0.10489659
0.22824962;0.52644056;0.21590579;0.10508956
0.2614081;0.39381564;0.24993168;0.14216038
0.29839122;0.32140443;0.38126132;0.15793258
0.33333918;0.34844828;0.3450595;0.12401975
0.40356848;0.38266376;0.2689777;0.05486068
0.4563238;0.34516516;0.3785597;0.0695073
0.45735893;0.3567908;0.32813764;0.49335953
0.45842916;0.36943042;0.28764206;0.4922893
0.5258311;0.32828915;0.41214278;0.17647946
0.95071846;0.09749892;0.7604917;-0.24691656
0.95071846;0.2700389;0.5971348;-0.24532002
0.70231056;0.40615094;0.29396573;0.00477219
0.7038019;0.20166332;0.50876456;0.1600817
0.70539844;0.20388892;0.5052646;0.16013436
0.70708275;0.25210464;0.44208354;0.16001155
0.8638836;0.28808975;0.6047315;0.00366683
0.8655328;0.19585943;0.46941006;0.007024
0.8670943;0.31487006;0.4157897;0.01051114
0.86755043;0.2166816;0.4574433;0.01005501
0.8725568;0.23360434;0.478596;0.0923724
0.87760544;0.24528062;0.46565732;0.08732376
0.87760544;0.24953112;0.45310763;0.08732376
0.9649292;0.19107106;0.53062725;0
0.9649292;0.23644254;0.50989217;1.76E-05
0.9649292;0.3119977;0.37695387;5.265E-05
0.9649292;0.2811113;0.3936875;1.76E-05
0.9649468;0.22296578;0.51008326;0.0350532
0.96498185;0.3638019;0.5065913;-0.23163521
0.9649468;0.30071902;0.3218022;-0.0049468
1;0.16954073;0.56425214;-0.26306665
0.73334664;0.30167148;0.33679122;0.00358671
0.96;0.21731177;0.5522621;-0.22665336
0.73693335;0.30123574;0.30650407;-0.00358671
0.73693335;0.2596457;0.31382206;-0.003295
0.73334664;0.23657015;0.3846563;0.05332006
0.73334664;0.20595694;0.48472953;0.05350676
0.73363835;0.18623051;0.5285024;0.20000165
0.7866667;0.17550096;0.53010744;0.00125336
0.7868534;0.23237467;0.48569804;0.00201336
0.93364;0.1859881;0.57977486;-0.1444265
0.78792006;0.25002393;0.40430856;0.00541329
0.78886676;0.38661787;0.46539482;0.00446659
0.7892135;0.20797518;0.41398177;0.00411985
0.79333335;0.18831518;0.4552802;0
0.79333335;0.20319489;0.4516197;0.07333335
0.79333335;0.18350133;0.45624697;0.00666665
0.79333335;0.25389975;0.4518122;0.00666665
0.8666667;0.14517668;0.51546276;-0.0653334
0.8;0.24303868;0.4208688;0.0013333
0.8;0.24919036;0.4219304;0.0013333
0.8013333;0.32557446;0.33195996;0
0.8013333;0.25791395;0.3715929;-0.0013333
0.8013333;0.2717677;0.41409898;-0.0195668
0.8013333;0.2544471;0.43400103;-0.0195668
0.8;0.28114575;0.37708145;-0.0182335
0.7817665;0.29272637;0.334883;0
0.7817665;0.27831787;0.37646785;-0.1903443
0.7817665;0.30408752;0.41544047;-0.21823355
0.7817665;0.33723092;0.4197987;-0.21823355
0.5914222;0.47074777;0.10439773;-0.02788925
0.56353295;0.3995579;0.15529676;0
0.56353295;0.3300392;0.3246593;0
0.56353295;0.33103645;0.3373334;0
0.56353295;0.1916025;0.6059664;-0.0632996
0.56353295;0.23170182;0.50647795;-0.01324915
0.56353295;0.26345438;0.38672394;-0.07282722
0.50023335;0.2750265;0.26145163;0.19075692
0.5502838;0.17585525;0.43416017;0.12497186
0.49070573;0.2929848;0.27238944;0.17653453
0.69099027;0.11026767;0.64269936;-0.16773727
0.67525566;0.24185792;0.546966;0.10364788
0.66724026;0.24641374;0.39319733;-0.11051476
0.523253;0.36430675;0.22430924;-0.0438894
0.77890354;0.102119625;0.56397825;-0.29676291
0.5567255;0.2664491;0.26545477;-0.0636817
0.4793636;0.28862584;0.12414754;0.0571218
0.48214063;0.2523932;0.20060176;0.05440207
0.4930438;0.24437067;0.31168842;0.0436043
0.5364854;0.2194978;0.395342;-0.14871254
0.5365427;0.32178727;0.40200016;0.15459753
0.5366481;0.21445659;0.33861303;0.16979265
0.38777286;0.33656937;0.16445853;0.31866789
0.69114023;0.08842769;0.7250563;-0.00014996
0.70644075;0.24400347;0.6188748;-0.01545048
0.70644075;0.27257276;0.46878397;0
0.69099027;0.3932607;0.06651263;0.03446923
0.69099027;0.34875625;0.13701887;0.03442287
0.70644075;0.18343773;0.67296654;-0.01545048
0.7254595;0.27858242;0.60263026;-0.03446923
0.72541314;0.2278716;0.46869162;-0.03442287
0.69099027;0.45707926;0.36976153;0
0.69099027;0.1789662;0.38110304;0
0.69099027;0.2993253;0.26820338;0
0.69099027;0.2656482;0.46517602;0
0.69099027;0.31255826;0.3861776;0.00171653
0.69099027;0.28595603;0.35170373;0.00171653
0.69099027;0.2760646;0.40034464;0.00171653
0.6927068;0.2726736;0.3751796;0
0.6927068;0.28666186;0.38710666;0
0.6927068;0.24798128;0.41184232;-0.00171653
0.6927068;0.26410258;0.40204984;0.1527883
0.6927068;0.28786492;0.3895586;-0.00171653
0.69099027;0.4014117;0.4226188;0
0.8454951;0.28455144;0.4623039;-0.15450483
0.69099027;0.4368847;0.30877858;0.01545048
0.69099027;0.3285192;0.3466475;0.1571306
0.69099027;0.6330598;1.2170479;0.1571306
0.70644075;0.55084074;1.1006839;0.14168012
0.84812087;0.51925266;0.7670432;-0.14168012
0.84812087;0.71226823;0.82774866;-0.1571306
0.84812087;0.5876622;0.73810035;-0.12500997
0.70644075;0.54017663;0.49244273;0.01667015
0.69099027;0.6175189;0.7784372;0.03212063
0.7231109;0.41048884;0.66017723;0
0.7231109;0.6194862;0.96953654;-0.03212063
0.7231109;0.5727271;0.75036484;-0.03212063
0.7231109;0.5183287;0.6287286;-0.03212063
0.69099027;0.5752435;0.5792061;0
0.69099027;0.6005103;0.7902992;0
0.69099027;0.53401077;0.55846775;0.00092703
0.69099027;0.52800286;0.8004865;0.03212063
0.69099027;0.5291277;0.70607895;0.00092703
0.6919173;0.53852963;0.69305605;0.000309
0.7231109;0.34362423;0.92369986;-0.0308846
0.6919173;0.6425523;0.75153357;0.000309
0.6922263;0.48108312;0.95403296;0
0.6922263;0.48132062;0.73589355;0.0914669
0.6922263;0.5170434;0.7479995;-0.00123603
0.6922263;0.60510653;0.7404189;-0.1557409
0.7836932;0.5746407;0.68485427;-0.2472078
0.69099027;0.59183407;0.7752897;-0.15450487
0.5364854;0.6205872;0.73790246;0.01545045
0.5364854;0.69776523;0.7256935;0.15450487
0.5364854;0.334812;0.064666115;0.0154505
0.55193585;0.45966268;0.45367864;0.0226115
0.69099027;0.16157463;0.69677263;0
0.5519359;0.4255197;0.5087029;0.4480641
0.57454735;0.5109219;0.46237537;0.03212029
0.69099027;0.36790016;0.55951214;-0.08435524
1;0.46684292;0.56828916;-0.2848505
0.60666764;0.35843801;0.5318546;-0.08141854
0.60663503;0.38168415;0.16693321;0.39336497
0.7151495;0.23010397;0.6266947;0.2848505
0.5252491;0.54405534;0.56256443;0.4747509
1;0.2759847;0.8771241;0
1;0.62192243;0.44222942;0
1;0.08711338;0.62324566;0
1;0.16250804;0.69994366;-0.3656821
1;0.27917618;0.6520285;-0.3768553
1;0.5125684;0.45961922;-0.3880597
0.6343179;0.542301;0.29066774;-0.04703596
0.6231447;0.3214902;0.11708325;0.026797
0.6119403;0.54072726;0.44985265;-0.21259082
0.58728194;0.3273945;0.4608307;-0.15504807
0.6499417;0.548144;0.6460575;-0.25663947
0.39934948;0.38605642;0.4517377;-0.05102378
0.43223387;0.62354016;0.44350147;-0.08390817
0.39330223;0.40368766;0.4573177;0.01410639
0.3483257;0.47374257;0.30755207;0.05908292
0.3483257;0.10537332;0.19201401;0.11834204
0.40740862;0.62357247;0.6063042;0.05925912
0.40740862;0.33405223;0.59924006;0.05925912
0.46666774;0.37980214;0.5200857;0
0.46666774;0.38723963;0.3646737;0.05925916
0.46666774;0.4713304;0.38895577;0.05925916
0.46666774;0.46097884;0.42376614;0.05925916
0.5259269;0.64480484;0.42051136;-0.15784813
0.5259269;0.46242273;0.40098628;-0.15784813
0.5259269;0.5291397;0.37776354;-0.15784813
0.36807877;0.33595002;0.15889187;0.11834201
0.36807877;0.40930662;0.8571754;0.11834201
0.36807877;0.9567187;0.42498702;0.11834201
0.48642078;0.67162144;0.40831825;0.07901219
0.48642078;0.5638199;0.4172481;0.07901219
0.48642078;0.50252694;0.41446435;0.11851826
0.56543297;0.358236;0.48153678;-0.07901219
0.56543297;0.38629174;0.48355636;-0.07881463
0.60493904;0.37202322;0.49966788;-0.03950607
0.48642078;0.44920886;0.46298537;0.10038382
0.48661834;0.5259846;0.45367095;0.10018626
0.56543297;0.45220336;0.5199787;-0.52064045
0.5868046;0.52218395;0.46556073;-0.54201206
0.5868046;0.47734648;0.45388818;-0.19914904
0.04479252;0.4743663;0.09535195;0.34286304
0.04479254;0.97213626;0.2396124;0.34404349
0.38765556;0;0.5407866;0.00118047
0.38765556;0.7139686;0.6069471;0.01975306
0.38883603;0.13842109;0.41738135;0.11733782
0.38883603;0.21375445;0.20304719;0.11733782
0.40740862;0.3701453;0.2477987;0.09876523
0.50617385;0.24496174;0.6370608;0
0.50617385;0.64295423;0.70424366;0
0.50617385;0.5823867;0.51925963;0
0.50617385;0.5000425;0.48428726;0.11851829
0.50617385;0.32985473;0.4473156;-0.42730228
0.50617385;0.27602643;0.3481212;-0.09856245
0.62469214;0.27003342;0.5125882;-0.21658239
0.07887157;0.77373934;0.24553904;0.40760557
0.4076114;0.4557762;0.89492226;-0.3269142
0.40810975;0.18531245;0.78560805;-0.32741255
0.48647714;0.35975128;0.7360395;-0.40577994
0.0806972;0.79534316;0.30296338;0.00025679
0.0806972;0.34423035;0.41184247;0.01078119
0.0806972;0.3868647;0.20178673;0.01292598
0.08095399;0.1599488;0.096007735;0.01922626
0.09147839;0.16812247;0.052412383;0.35789065
0.09362318;0.17440873;0.10986457;0.11672905
0.10018025;0.24269202;0.09193746;0.11137695
0.44936904;0.1259779;0.7691212;-0.23623156
0.21035223;0.37309384;0.18108428;0.17730333
0.2115572;0.6465422;0.2547598;0.00440503
0.21313748;0.28700078;0.6960774;0.1946662
0.38765556;0.75697196;0.6975058;0.0395061
0.21596223;0.49734497;0.86409473;0.21119943
0.40780368;0.3467629;0.88506466;0.09848866
0.42716166;0.31340528;0.7604765;0.07913068
0.42716166;0.7171609;0.41399884;0.07936774
0.50629234;0.2365165;0.59892505;0.00165936
0.50629234;0.19120786;0.7501951;0.49370766
0.5065294;0.33224607;0.6873374;0.4934706
0.5079517;0.36473727;0.6324893;0.03064123
1;0.19452369;0.9801838;-0.46140707
1;0.3814627;0.6808613;-0.56271115
0.53859293;0.72421443;0.24311228;0.00020467
0.53859293;0.58495873;0.29581815;0.00028997
0.43728885;0.44341576;0.34393397;0.02406648
0.5387976;0.35637304;0.7772627;8.53E-05
0.5388829;0.5886349;0.56313336;0.0666086
0.46135533;0.07560873;0.69296694;0.12826257
0.5388829;0.24925113;0.7247361;0.050735
0.6054915;0.30928826;0.73421043;-0.0158736
0.5896179;0.27573228;0.7687215;0
0.5896179;0.27952576;0.6881157;0
0.5896179;0.7893727;0.36085877;-0.08591407
0.5896179;0.04085341;0.63105077;-0.39448596
0.5896179;0.293073;0.5689167;-0.10773905
0.50370383;0.85281086;0.33122632;-0.02182498
0.19513194;0.26912367;0.20447198;0.28674691
0.48187885;0.6154578;0.61676115;0
0.48187885;0;0.53763;3E-08
0.48187885;0.042219162;0.61838716;3E-08
0.48187885;0.21893635;0.63148975;0.0035488
0.48187888;0.29390365;0.60093683;0
0.48187888;0.33977062;0.12537518;0.00195184
0.48542765;0.3564352;0.17799085;0.51240352
0.48187888;0.31188285;0.21688817;0.51595229
0.48383072;0.33585232;0.39092538;0.51400045
0.99783117;0.17563763;1.1482376;0.00216883
0.99783117;0.5289525;0.8591593;-0.80316645
0.99783117;0.46424514;0.5552069;-0.68019551
1;0.3878687;0.4939256;-0.3266436
0.19466472;0.7517698;0.048361752;0.20506278
0.31763566;0.32973605;0.060114488;0.11506569
0.6733564;0.26216984;0.91198045;-0.23591887
0.3997275;0.15157989;0.649953;-0.32713792
0.43270135;0.17443895;0.47752133;-0.34243831
0.43743753;0.7821721;0.07501975;-0.34341814
0.07258958;0.34729856;0.009431842;0.01961605
0.09026304;0.521994;0.049162716;-0.03606045
0.09401939;0.5316546;0.16117221;-0.03877071
0.09220563;0.5109689;0.3345653;0.64627661
0.05420259;0.4851525;0.3062601;0.16663125
0.05524868;0.4794018;0.46706104;0.16568572
0.73848224;0.23017484;0.9712136;-0.51754784
0.22083384;0.532212;0.30822638;0
0.2209344;0.4685608;0.16990924;-0.00010055
0.2209344;0.4264879;0.24808162;-0.00010053
0.22083384;0.4480487;0.35040188;0
0.22083385;0.46312875;0.42679545;-1E-08
0.22083387;0.42691597;0.31606746;-3E-08
0.22083384;0.4326456;0.32900465;0
0.22083384;0.46919367;0.21205132;0
0.22083384;0.4605879;0.2830627;0
0.22083384;0.46792033;0.35280278;0.10919952
0.22083384;0.4934428;0.26837236;0.10920274
0.22083384;0.6861574;0.43655804;0.10920274
0.33003336;0.479027;0.4131438;0.66706139
0.33003658;0.49302965;0.45379898;-3.22E-06
0.33003658;0.4926715;0.39973354;-3.22E-06
0.99709475;0.083001554;1.0227878;-0.66706139
0.33003336;0.44384247;0.469323;0
0.33003336;0.5366439;0.38722074;0
0.33003336;0.5051127;1.0148917;0
0.33003336;0.52254486;0.75357956;0.31995124
0.33003336;0.7103043;0.6746129;0.31995124
0.33003336;0.62130445;0.5238343;0.31995124
0.6499846;0.5516089;0.9657329;0.3151464
0.6499846;0.25829905;0.8189638;0.3151464
0.6499846;0.53599304;0.66369486;0
0.965131;0.63216776;1.0415843;-0.3151464
0.965131;0.5323398;0.81106365;-0.3151464
0.6499846;0.6412941;0.486824;6E-08
0.6499846;0.40913412;0.652677;0
0.6499846;0.5092855;0.72248185;0
0.64998466;0.41735187;0.7438296;-6E-08
0.6499846;0.5110142;0.71225166;0.01021665
0.6499846;0.5167691;0.6990363;-0.25067553
0.6499846;0.5227279;0.5332408;-0.24405414
0.66020125;0.38720843;0.6758735;-0.23396459
0.39930907;0.44865182;0.5784255;0.04467079
0.40593046;0.4602724;0.66562897;0.33321574
0.42623666;0.53372335;0.5882644;0.31290954
0.44397986;0.46570298;1.2215512;0.29450238
0.7391462;0.35604942;1.2647803;-0.00066396
0.7391462;0.41388983;0.8180006;0.2608538
0.73848224;0.60345954;0.6813594;-0.13745934
0.73848224;0.40923238;0.65724504;-0.14488674
1;0.35489273;0.9479166;-0.5967221
0.6010229;0.63754445;0.5368382;-0.20362267
0.5935955;0.49690673;0.6104352;-0.2387902
0.4032779;0.72139853;0.17636767;-0.06193348
0.39740023;0.5642045;0.87603617;-0.05605581
0.3548053;0.5905809;0.65301824;0.04259493
0.34134442;0.5815915;0.6889546;0.05605581
0.34134442;0.54802006;0.5818837;0.05605581
0.39740023;0.5567394;0.7533118;0.47231272
0.39740023;0.55918705;0.59735125;0.47231272
0.39740023;0.5486096;0.72327393;0.47231272
0.86971295;0.42819557;1.2145936;-0.4590165
0.86971295;0.5008982;1.1049455;-0.45157209
0.86971295;0.5365966;0.7878613;-0.45157205
0.41069645;0.59647036;0.37081623;0.00744445
0.41814086;0.5560175;0.6507963;0
0.4181409;0.56984144;0.7362757;-4E-08
0.4181409;0.5103882;0.40152276;-4E-08
0.41814086;0.52521867;0.59845287;0.14013949
0.41814086;0.5515806;0.620959;0
0.41814086;0.6768273;0.3088194;0.32232084
0.55828035;0.42502916;0.7426988;0.18218135
0.41814086;0.55358297;0.6306778;0
0.7404617;0.37614354;0.7176785;-0.30830687
